1553589944.329313,"{""midPrice"": 15458.48, ""askAvgPrice"": 15568.910663784452, ""askSlippage"": 0.00714369483833166, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.605, ""askAvgPrice"": 15574.946846972507, ""askSlippage"": 0.0038246556916412544, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035341838104282486}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.030764, ""askSlippage"": 0.002883243885880571, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.335, ""askAvgPrice"": 3936.941688, ""askSlippage"": 0.00015412509351975245, ""bidAvgPrice"": 3936.0369689999993, ""bidSlippage"": 7.571281407725561e-05}"
1553589947.378432,"{""midPrice"": 15458.48, ""askAvgPrice"": 15569.071301333712, ""askSlippage"": 0.0071540863871293325, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.605, ""askAvgPrice"": 15574.946846972507, ""askSlippage"": 0.0038246556916412544, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035341838104282486}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.120809999997, ""askSlippage"": 0.0028890938207519756, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.3599999999997, ""askAvgPrice"": 3936.989702, ""askSlippage"": 0.0001599706327672923, ""bidAvgPrice"": 3936.1301169999997, ""bidSlippage"": 5.839989228628717e-05}"
1553589950.554894,"{""midPrice"": 15458.48, ""askAvgPrice"": 15568.910657130931, ""askSlippage"": 0.007143694407919288, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.605, ""askAvgPrice"": 15574.946846972507, ""askSlippage"": 0.0038246556916412544, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035341838104282486}","{""midPrice"": 15392.65, ""askAvgPrice"": 15438.513674000002, ""askSlippage"": 0.002979582722923091, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.2799999999997, ""askAvgPrice"": 3936.9270129999977, ""askSlippage"": 0.00016437169103777904, ""bidAvgPrice"": 3936.1200000000003, ""bidSlippage"": 4.0647514912395266e-05}"
1553589953.829814,"{""midPrice"": 15458.48, ""askAvgPrice"": 15568.910657130931, ""askSlippage"": 0.007143694407919288, ""bidAvgPrice"": 15397.894901194597, ""bidSlippage"": 0.003919214489742973}","{""midPrice"": 15515.585, ""askAvgPrice"": 15574.946693612914, ""askSlippage"": 0.0038259397639801573, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.003532899339599438}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.124691999998, ""askSlippage"": 0.002889346019041339, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.3999999999996, ""askAvgPrice"": 3937.058683, ""askSlippage"": 0.00016733131795554357, ""bidAvgPrice"": 3936.259288000001, ""bidSlippage"": 3.574636723868707e-05}"
1553589956.717015,"{""midPrice"": 15458.48, ""askAvgPrice"": 15569.071294862038, ""askSlippage"": 0.007154085968480661, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.59, ""askAvgPrice"": 15574.94510601801, ""askSlippage"": 0.0038255139519676185, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.00353322045761717}","{""midPrice"": 15392.65, ""askAvgPrice"": 15438.513674000002, ""askSlippage"": 0.002979582722923091, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.52, ""askAvgPrice"": 3937.086303, ""askSlippage"": 0.00014385878898104387, ""bidAvgPrice"": 3936.4599900000003, ""bidSlippage"": 1.5244429089622535e-05}"
1553589962.045708,"{""midPrice"": 15458.48, ""askAvgPrice"": 15572.491921732686, ""askSlippage"": 0.007375364313482624, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.59, ""askAvgPrice"": 15574.94510601801, ""askSlippage"": 0.0038255139519676185, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.00353322045761717}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.907173999996, ""askSlippage"": 0.002940180800576675, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.59, ""askAvgPrice"": 3937.012176, ""askSlippage"": 0.00010724408688744802, ""bidAvgPrice"": 3936.4671700000004, ""bidSlippage"": 3.120213179419462e-05}"
1553589964.926228,"{""midPrice"": 15458.48, ""askAvgPrice"": 15569.071266129828, ""askSlippage"": 0.007154084109810777, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.57, ""askAvgPrice"": 15574.900353894813, ""askSlippage"": 0.003823923574500565, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035319359843047904}","{""midPrice"": 15392.65, ""askAvgPrice"": 15438.513674000002, ""askSlippage"": 0.002979582722923091, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.5299999999997, ""askAvgPrice"": 3936.9317360000005, ""askSlippage"": 0.00010205333123347593, ""bidAvgPrice"": 3936.441893, ""bidSlippage"": 2.2381894714262884e-05}"
1553589968.159075,"{""midPrice"": 15458.48, ""askAvgPrice"": 15568.910628277481, ""askSlippage"": 0.0071436925414065655, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.57, ""askAvgPrice"": 15574.900353894813, ""askSlippage"": 0.003823923574500565, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035319359843047904}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.901173999995, ""askSlippage"": 0.0029397910041477626, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.47, ""askAvgPrice"": 3936.534, ""askSlippage"": 1.6258221198217626e-05, ""bidAvgPrice"": 3936.0911859999997, ""bidSlippage"": 9.623190320262598e-05}"
1553589971.6445282,"{""midPrice"": 15458.48, ""askAvgPrice"": 15568.910628277481, ""askSlippage"": 0.0071436925414065655, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.57, ""askAvgPrice"": 15574.900353894813, ""askSlippage"": 0.003823923574500565, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035319359843047904}","{""midPrice"": 15392.65, ""askAvgPrice"": 15436.914037999995, ""askSlippage"": 0.0028756606562219122, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.135, ""askAvgPrice"": 3936.473191000001, ""askSlippage"": 8.591956322656635e-05, ""bidAvgPrice"": 3935.8089859999995, ""bidSlippage"": 8.282591933472805e-05}"
1553589974.307596,"{""midPrice"": 15458.48, ""askAvgPrice"": 15569.071266129828, ""askSlippage"": 0.007154084109810777, ""bidAvgPrice"": 15397.938587722596, ""bidSlippage"": 0.003916388433882534}","{""midPrice"": 15515.57, ""askAvgPrice"": 15574.900353894813, ""askSlippage"": 0.003823923574500565, ""bidAvgPrice"": 15460.77, ""bidSlippage"": 0.0035319359843047904}","{""midPrice"": 15392.65, ""askAvgPrice"": 15437.090473999993, ""askSlippage"": 0.0028871230100075973, ""bidAvgPrice"": 15338.776940000003, ""bidSlippage"": 0.0034999210662228775}","{""midPrice"": 3936.275, ""askAvgPrice"": 3936.8481660000016, ""askSlippage"": 0.0001456112695381595, ""bidAvgPrice"": 3935.929976, ""bidSlippage"": 8.765241249664157e-05}"
