timestamp,mercado,bitcointrade,bitcambio,huobi
1553699553.282093,"{""asks"": [[15978.98957, 0.27641849], [15979.0, 0.15109086], [15980.0, 0.32007592], [15984.77, 0.03584275], [15985.0, 0.05034351], [15987.0, 2.46436171], [15987.9, 4.83818], [15990.0, 0.19636059], [15990.00001, 0.01034], [15998.76, 0.59877378], [15998.88, 0.01096192], [15999.0, 0.58224456], [15999.8, 0.00247817], [15999.9, 5.32621853], [15999.91, 0.31292839], [15999.99, 1.65819094], [15999.999, 0.005], [16000.0, 5.70587591], [16000.008, 0.00109], [16000.02475, 0.00888327], [16000.5, 0.00902996], [16005.0, 0.01555517], [16024.99964, 0.26725937], [16024.99965, 0.03656637], [16025.0, 0.00962974], [16029.0, 0.03552368], [16030.0, 0.06726799], [16035.97, 0.06984953], [16037.0, 0.03398], [16040.0, 0.1706048], [16045.0, 0.015], [16049.93, 0.0068], [16049.999, 0.006], [16050.0, 2.56345607], [16051.94, 0.03202], [16066.43, 0.00311], [16078.0, 0.00199], [16080.0, 0.017], [16085.0, 6.25433], [16090.0, 3.07506789], [16097.66109, 0.00102313], [16099.0, 0.2], [16099.99, 0.0387833], [16100.0, 8.40504019], [16100.00015, 0.04759], [16100.05, 0.18968358], [16101.0, 0.003247], [16101.99425, 0.075], [16110.0, 0.0138], [16110.20003, 0.01997], [16120.0, 0.01723739], [16140.0, 0.001], [16143.0, 0.00621747], [16148.0, 0.03], [16149.0, 0.01], [16150.0, 1.16118183], [16150.6, 0.06338], [16152.71, 0.03165375], [16160.0, 0.001], [16179.99998, 0.22578813], [16179.99999, 0.04147124], [16180.0, 0.30461858], [16181.0, 0.01209314], [16185.0, 0.011964], [16187.7, 5.277212], [16190.0, 0.046], [16197.99999, 0.04469224], [16198.0, 0.02563], [16199.0, 0.00933254], [16199.99, 0.01102516], [16199.999, 0.007], [16200.0, 7.30206642], [16206.0, 0.09205198], [16208.51, 0.00101], [16210.0, 0.65], [16212.89, 0.1038454], [16218.65, 0.0193], [16220.0, 0.011], [16220.8, 0.00302469], [16223.0, 0.01956052], [16240.0, 0.04093866], [16244.76987, 0.77568605], [16245.0, 0.00531], [16248.5, 0.06247473], [16250.0, 5.08405041], [16251.11, 0.4489649], [16254.0, 0.01], [16254.88, 0.04797444], [16258.0, 0.01888576], [16260.0, 0.001], [16261.57, 0.00307], [16271.0, 0.00309], [16275.49, 0.0044], [16280.0, 2.69468], [16285.0, 0.02286443], [16286.0, 0.06935399], [16289.11, 0.18147509], [16290.0, 0.12309164], [16291.0, 0.07364133], [16299.0, 0.51924542]], ""bids"": [[15881.0, 0.03336565], [15880.0, 0.23397824], [15877.0, 0.01882408], [15872.00001, 0.03772881], [15872.0, 0.0062815], [15871.94, 0.90090608], [15850.0, 3.10911613], [15810.0001, 0.02], [15810.00009, 2.17870222], [15805.01, 0.04959693], [15805.0, 0.34926225], [15800.0, 0.06909], [15789.0, 0.05], [15778.0, 0.05], [15777.0, 0.0311305], [15769.0, 0.05], [15760.0006, 0.05], [15760.0, 0.99936], [15753.95643, 0.39565], [15751.94532, 0.45342], [15728.0, 0.0045], [15720.0, 0.00309], [15703.0, 0.007758], [15700.06, 0.00352737], [15700.0, 2.75596522], [15697.0, 0.33127], [15680.0, 0.00645408], [15673.99001, 0.80345217], [15673.99, 0.011], [15670.0, 0.01914486], [15661.0, 0.005], [15653.22, 0.00314951], [15652.0, 1.36407], [15651.0, 0.31992937], [15650.01, 0.29344581], [15650.0, 0.04719], [15640.0, 0.00669741], [15639.0, 0.09281272], [15638.02, 0.00253], [15638.0, 0.00620028], [15637.50001, 2.06830079], [15637.5, 0.19088729], [15637.07, 0.41596283], [15637.0, 0.6395], [15630.0, 0.14727826], [15622.0, 0.00199718], [15614.00001, 1.19819864], [15614.0, 0.59049288], [15602.11, 0.90463405], [15601.6, 0.01283201], [15601.0, 0.00604], [15600.01, 0.00800832], [15600.00395, 0.0711536], [15600.0, 2.27154151], [15585.0, 0.01924928], [15580.0, 0.001], [15570.0, 0.32114], [15561.0, 0.32131311], [15555.55, 0.001], [15555.0, 0.00123497], [15554.5, 0.00795525], [15552.94253, 0.56016], [15552.0, 0.00637], [15551.94253, 0.41853], [15551.0, 0.30504], [15550.0, 6.19363344], [15542.79436, 0.32587], [15540.0, 0.004579], [15531.3, 0.00322], [15525.97354, 0.42353], [15520.27564, 0.24729], [15515.0, 0.01], [15512.94563, 0.37654], [15512.0, 0.03527204], [15511.1, 0.10648374], [15511.0, 2.105], [15502.1, 0.50457826], [15501.0, 0.01006], [15500.0, 16.20702158], [15494.94, 0.00445], [15494.0, 0.65892], [15484.666, 0.0314622], [15480.0, 0.00603617], [15477.8, 0.00658362], [15475.0, 0.00187722], [15471.94536, 0.22582], [15471.09001, 1.45112002], [15471.09, 0.11634], [15470.0031, 0.00314156], [15458.97991, 1.1404777], [15458.9799, 0.40562], [15456.99994, 0.369999], [15455.5, 0.02916], [15455.00001, 2.92981398], [15455.0, 0.00407311], [15453.73423, 0.43521], [15453.0, 0.0015], [15451.86509, 0.38564], [15451.0, 0.50906], [15450.08, 0.18851423]]}","{""asks"": [[15949.99, 0.00364532], [15950, 0.2936899], [15978.98, 0.0047], [15979, 0.12602998], [15980, 0.28518378], [15980, 0.00310618], [15985, 0.0181199], [15985, 0.00719511], [15985.09, 0.00269021], [15985.51, 0.29683508], [15986, 0.06333333], [15986, 0.00245233], [15988.88, 0.00732679], [15988.88, 0.03808283], [15989, 0.00292436], [15990, 0.00332478], [15990, 0.86472562], [15990, 0.00680526], [15990, 0.00316666], [15995.21, 0.01914095], [15998, 0.05], [15998, 0.02300715], [15998.79, 0.00945929], [15998.87, 0.2], [15998.88, 0.00161994], [15999, 0.02101671], [15999.13, 0.00376594], [15999.51, 0.15181988], [15999.9, 0.01445951], [15999.99, 0.00536491], [15999.99, 0.01766628], [15999.99, 0.325756], [16000, 0.02079756], [16000, 0.03156646], [16000, 0.0032997], [16000, 0.01633635], [16000, 0.009975], [16000, 0.05385569], [16000, 0.00357998], [16000, 0.00281494], [16000, 0.01590322], [16000, 0.003958], [16000, 0.00383224], [16000, 0.00157187], [16000, 0.00160402], [16000, 0.00925684], [16000, 0.00313587], [16000, 0.00473976], [16000, 0.00389851], [16000, 0.00270785], [16000, 0.00274038], [16000, 0.0027021], [16000, 0.0261568], [16000, 0.00275172], [16000, 0.00274071], [16000, 0.00275172], [16000, 0.075], [16000, 0.003212], [16000, 1.0677125], [16000, 0.00331691], [16000, 0.00266177], [16000, 1], [16000, 0.15315038], [16000, 0.02058828], [16000, 0.03207681], [16000, 0.00740324], [16000, 0.08484601], [16000, 0.00323053], [16000, 0.04450148], [16000, 0.00786927], [16000, 0.10665597], [16000, 0.03885635], [16000, 0.01146682], [16000, 0.10704144], [16000, 0.00263534], [16000, 0.00262137], [16000, 0.00658792], [16000, 0.0504792], [16000, 0.00275007], [16000, 0.00265581], [16000, 0.11179541], [16000, 0.01432757], [16000, 0.00317675], [16000, 0.20059884], [16000, 0.00270872], [16000, 0.00382949], [16000, 0.00263706], [16000, 0.00266196], [16000, 0.06698405], [16000, 0.02868515], [16000, 0.01], [16000, 0.17724012], [16000, 0.05183987], [16000, 0.0120449], [16000, 0.00300388], [16000, 0.00224565], [16000, 1.4586], [16015.77, 0.03], [16018.15, 0.02193164], [16018.18, 0.1]], ""bids"": [[15900, 0.15935535], [15899.99, 0.0250602], [15860.13015, 0.00534168], [15827.8, 0.7011], [15827.78, 0.03790803], [15825, 0.31595577], [15820.5, 0.25275876], [15820, 0.06898104], [15818, 0.01497408], [15801, 0.10065122], [15800.99, 0.00648187], [15800.01, 0.2531644], [15800, 0.18988101], [15800, 0.12025443], [15752.32, 0.49503781], [15752.29, 0.7883], [15752, 0.18519934], [15751.02, 0.06447836], [15750, 0.06237397], [15724.64, 0.50875568], [15709, 0.22743158], [15700, 0.06436624], [15700, 0.01599554], [15700, 0.01910828], [15685, 0.06375518], [15683.99, 0.01657168], [15660.4, 0.51084263], [15650.99, 0.0338247], [15650, 0.30031949], [15650, 0.03022364], [15650, 1.02236422], [15649.99, 0.45438304], [15623.06, 0.68563777], [15623.02, 0.07040892], [15623, 0.04800614], [15621.13, 0.14403566], [15619, 0.001], [15607.77, 0.04042602], [15601.05, 1.6388], [15601, 0.03331774], [15600.01, 0.02558203], [15600, 0.06866026], [15600, 0.19230769], [15600, 0.00641026], [15588.88, 0.04052504], [15586.5, 0.00288198], [15586, 0.00278006], [15577.18, 0.10196647], [15574.2, 0.00986311], [15570, 0.05626204], [15565, 0.00466367], [15558.18, 0.10179275], [15550, 0.00675241], [15550, 0.03215434], [15549.03, 0.00187953], [15542.34, 0.88150562], [15540, 0.25740026], [15533.99, 0.01654436], [15532, 0.00267062], [15530, 0.0643915], [15529, 0.02575826], [15508.88, 0.19343757], [15506.69, 0.12372079], [15501, 0.09031675], [15500.05, 0.02341541], [15500.03, 0.064516], [15500.02, 0.38709434], [15500.01, 0.481082], [15500, 0.09352737], [15500, 0.01145419], [15500, 0.07043677], [15500, 0.00272194], [15500, 0.04096774], [15500, 0.04006387], [15500, 0.00967742], [15500, 0.02982129], [15490.39, 0.04111969], [15490.31, 0.00322782], [15490, 0.03968625], [15490, 0.03053583], [15490, 0.00265591], [15488.88, 0.21175385], [15485, 0.11622409], [15480, 0.1007393], [15452.55, 1.9382], [15452.54, 1.732], [15452.52, 0.47259411], [15450, 0.00268738], [15450, 0.14487184], [15450, 0.34951456], [15450, 0.08030939], [15450, 0.05183301], [15450, 0.00647249], [15450, 0.00255663], [15449, 0.00908667], [15432.99, 0.0025439], [15432.1, 0.01296], [15430.77, 0.04536391], [15412.99, 0.00168689], [15412.69, 0.20159557]]}","{""asks"": [[15840.3, 0.0126, 110885954], [15847.39, 0.0323, 110813761], [15853.77, 0.039, 110813761], [15860.53, 0.0296, 110813761], [15866.7, 0.0587, 110813761], [15880.06, 0.2146, 110813761], [15906.65, 0.0514, 110813761], [15906.66, 0.02, 110875645], [15906.67, 0.2203, 110813761], [15909.33, 0.033, 110836291], [15911.59, 2.0, 110811046], [15919.33, 0.033, 110836291], [15921.59, 0.88722761, 110811046], [15925.99, 0.2118, 110813761], [15929.33, 0.033, 110836291], [15933.91, 0.00202, 110877850], [15939.33, 0.033, 110836291], [15949.33, 0.033, 110836291], [15958.02, 0.3327, 110813761], [15959.33, 0.033, 110836291], [15969.33, 0.033, 110836291], [15979.32, 0.04633814, 110814914], [15979.33, 0.033, 110836291], [15980.0, 0.1, 110862488], [15989.33, 0.033, 110836291], [15998.77, 0.3007, 110813761], [15999.33, 0.033, 110836291], [15999.99, 0.4952975, 110841847], [16000.0, 0.1, 110836373], [16000.0, 0.00618891, 110885235], [16009.33, 0.033, 110836291], [16019.33, 0.033, 110836291], [16029.33, 0.033, 110836291], [16039.33, 0.033, 110836291], [16039.42, 0.2994, 110813761], [16049.33, 0.033, 110836291], [16059.33, 0.033, 110836291], [16069.33, 0.033, 110836291], [16070.26, 0.3306, 110813761], [16079.33, 0.033, 110836291], [16089.33, 0.033, 110836291], [16094.28, 0.1909, 110813761], [16099.33, 0.033, 110836291], [16109.33, 0.033, 110836291], [16119.33, 0.033, 110836291], [16121.24, 0.215, 110813761], [16129.33, 0.033, 110836291], [16139.17, 0.1929, 110813761], [16139.33, 0.033, 110836291], [16149.33, 0.033, 110836291], [16159.33, 0.033, 110836291], [16159.96, 0.00264, 110877850], [16169.33, 0.033, 110836291], [16179.33, 0.033, 110836291], [16188.0, 0.1, 110862488], [16189.33, 0.033, 110836291], [16199.33, 0.033, 110836291], [16209.33, 0.033, 110836291], [16219.33, 0.033, 110836291], [16229.33, 0.033, 110836291], [16239.33, 0.033, 110836291], [16249.33, 0.033, 110836291], [16259.33, 0.033, 110836291], [16269.33, 0.033, 110836291], [16279.33, 0.033, 110836291], [16289.33, 0.033, 110836291], [16299.0, 0.1, 110862488], [16299.33, 0.033, 110836291], [16300.0, 0.25, 110833556], [16309.33, 0.033, 110836291], [16319.33, 0.033, 110836291], [16329.33, 0.033, 110836291], [16339.33, 0.033, 110836291], [16349.33, 0.033, 110836291], [16359.33, 0.033, 110836291], [16369.33, 0.033, 110836291], [16379.33, 0.033, 110836291], [16389.33, 0.033, 110836291], [16399.33, 0.033, 110836291], [16409.33, 0.033, 110836291], [16419.33, 0.033, 110836291], [16429.33, 0.033, 110836291], [16439.33, 0.033, 110836291], [16449.33, 0.033, 110836291], [16450.0, 0.1, 110862488], [16459.33, 0.033, 110836291], [16469.33, 0.033, 110836291], [16479.33, 0.033, 110836291], [16489.33, 0.033, 110836291], [16490.0, 0.557, 110859211], [16499.33, 0.033, 110836291], [16500.0, 0.01212121, 110859317], [16509.33, 0.033, 110836291], [16733.91, 0.00297, 110877850], [16950.0, 0.557, 110859211], [16999.69, 0.5, 110811033], [17000.0, 0.00882353, 110859317], [17100.99, 0.26269774, 110874768], [17499.69, 0.5, 110811033], [18000.0, 0.01727778, 110873350]], ""bids"": [[15835.5, 0.00031575, 110848168], [15835.5, 0.00631493, 110848168], [15825.01, 0.0582, 110813761], [15825.0, 0.31595577, 110812285], [15821.5, 0.0012641, 110848168], [15821.41, 0.0395, 110813761], [15820.5, 0.00632091, 110848168], [15814.77, 0.2, 110875645], [15814.76, 0.0264, 110813761], [15808.8, 0.0339, 110813761], [15802.33, 0.0424, 110813761], [15800.5, 0.00316446, 110848168], [15795.42, 0.049, 110813761], [15779.49, 0.05, 110870097], [15779.48, 0.2097, 110813761], [15759.94, 0.218, 110813761], [15758.5, 0.00317289, 110848168], [15750.32, 0.022757, 110881948], [15739.8, 0.2503, 110813761], [15710.5, 0.2317, 110813761], [15684.6, 2.0, 110862728], [15684.54, 0.2355, 110813761], [15664.31, 0.2203, 110813761], [15634.18, 0.324, 110813761], [15600.09, 0.2811, 110813761], [15566.03, 0.00321212, 110884993], [15566.02, 0.314, 110813761], [15541.96, 0.2089, 110813761], [15501.0, 0.00322624, 110884993], [15500.32, 0.05101766, 110881948], [15464.43, 0.02172728, 110841193], [15385.77, 0.00103992, 110877850], [15314.34, 0.01305965, 110873332], [15200.91, 0.03292566, 110881948], [15200.0, 0.05855263, 110805575], [15070.0, 0.005, 110803114], [15020.54, 0.0133151, 110806255], [15000.99, 0.04, 110880950], [15000.85, 0.06666289, 110881948], [15000.1, 0.00666662, 110881157], [15000.0, 0.045391, 110873299], [15000.0, 0.814, 110881516], [15000.0, 0.01333333, 110852408], [15000.0, 0.33333333, 110825133], [15000.0, 1.02, 110806764], [14975.25, 0.0041829, 110864543], [14900.0, 0.0852349, 110870545], [14770.0, 0.01, 110803114], [14603.01, 0.05, 110862488], [14500.0, 0.00096552, 110833599], [14416.61, 0.0008185, 110867031], [14400.0, 1.5, 110804247], [14365.01, 0.0575, 110862488], [14210.0, 0.11, 110862488], [14050.0, 0.053, 110862488], [14011.0, 0.07137249, 110878885], [14000.0, 0.02142857, 110859317], [14000.0, 0.0035, 110803070], [13986.07, 0.0001001, 110869413], [13820.0, 0.18089725, 110874609], [13800.71, 0.00010144, 110869413], [13600.71, 0.00010073, 110869413], [13511.0, 0.07401377, 110878885], [13500.01, 0.00014815, 110869413], [13500.0, 0.02670444, 110807166], [13500.0, 0.00777778, 110833093], [13480.0, 0.02, 110809716], [13400.01, 0.00011194, 110869413], [13334.54, 0.00014999, 110869413], [13309.99, 0.00073629, 110805288], [13309.98, 0.001, 110876042], [13300.21, 0.00010526, 110869413], [13300.0, 0.29909774, 110804880], [13300.0, 0.05550902, 110882442], [13299.87, 0.001, 110876042], [13250.01, 0.00010189, 110869413], [13230.21, 0.00010582, 110869413], [13200.01, 0.00015152, 110869413], [13200.01, 0.09848477, 110880031], [13200.0, 0.12577576, 110804880], [13100.5, 0.000229, 110869413], [13011.0, 0.07685804, 110878885], [13000.01, 0.00011538, 110869413], [13000.0, 0.02307692, 110859317], [13000.0, 0.0307, 110875087], [12800.85, 0.0390599, 110874170], [12750.81, 0.00010039, 110869413], [12750.8, 0.00195439, 110882802], [12600.06, 0.00015873, 110869413], [12600.05, 0.00396824, 110882802], [12600.01, 0.00010397, 110869413], [12600.0, 0.0002119, 110843001], [12511.0, 0.07992966, 110878885], [12500.01, 0.00016, 110869413], [12500.0, 0.00096, 110873214], [12500.0, 0.052, 110815152], [12474.0, 0.00010101, 110869413], [12449.33, 0.033, 110836291], [12439.33, 0.033, 110836291], [12429.33, 0.033, 110836291]]}","{""asks"": [[4010.43, 13.3959], [4010.44, 0.144], [4010.45, 0.05], [4010.47, 0.0011], [4010.48, 0.0019], [4010.51, 0.0019], [4010.54, 0.0049], [4010.55, 1.0], [4010.57, 0.0019], [4010.6, 0.0019], [4010.63, 0.0019], [4010.66, 0.0019], [4010.69, 0.0019], [4010.76, 1.3], [4010.77, 0.47], [4010.83, 0.182], [4010.84, 1.0019], [4010.85, 0.0019], [4010.86, 0.0019], [4010.87, 0.0019], [4010.88, 0.0019], [4010.89, 0.0038], [4010.9, 0.8922], [4010.91, 0.0019], [4010.92, 0.0038], [4010.93, 0.0019], [4010.94, 0.0019], [4010.95, 0.0038], [4010.96, 0.0019], [4010.97, 0.7519], [4010.98, 0.0019], [4010.99, 0.0019], [4011.0, 0.0019], [4011.01, 0.0019], [4011.02, 0.0019], [4011.03, 0.0019], [4011.04, 0.0019], [4011.05, 0.0019], [4011.06, 0.0019], [4011.07, 0.0019], [4011.08, 0.0019], [4011.09, 0.0019], [4011.1, 0.0019], [4011.11, 0.0019], [4011.12, 0.0019], [4011.13, 0.0049], [4011.14, 0.0019], [4011.15, 0.002], [4011.16, 0.0037], [4011.17, 0.0019], [4011.18, 0.0019], [4011.19, 0.0037], [4011.2, 0.0019], [4011.21, 0.0019], [4011.22, 0.6037], [4011.23, 0.0019], [4011.24, 0.0019], [4011.25, 0.0037], [4011.26, 0.0019], [4011.27, 0.0019], [4011.28, 0.0037], [4011.31, 0.0018], [4011.34, 0.0018], [4011.37, 0.0018], [4011.5, 0.7843], [4011.51, 0.3737], [4011.62, 0.002], [4011.7, 2.6183], [4011.79, 0.0003], [4011.82, 0.0011], [4011.84, 0.0011], [4011.98, 0.1674], [4012.0, 0.0806], [4012.12, 0.1], [4012.19, 0.7482], [4012.23, 0.33], [4012.51, 0.0035], [4012.52, 0.001], [4012.57, 1.4963], [4012.58, 0.0571], [4012.73, 0.036], [4012.75, 0.0011], [4012.83, 0.0201], [4012.91, 0.0013], [4013.1, 4.5], [4013.15, 0.0013], [4013.21, 0.6208], [4013.57, 0.1662], [4013.86, 0.4364], [4013.88, 0.33], [4013.91, 0.127], [4013.93, 0.0013], [4014.0, 0.1867], [4014.04, 0.187], [4014.3, 0.0012], [4014.32, 0.0012], [4014.35, 0.0011], [4014.4, 0.4754], [4014.53, 0.03], [4014.69, 0.001]], ""bids"": [[4010.42, 0.197], [4010.41, 0.003], [4010.4, 0.0015], [4010.39, 0.0015], [4010.38, 0.003], [4010.37, 0.0028], [4010.36, 0.0015], [4010.33, 0.0015], [4010.3, 0.0015], [4010.27, 0.0015], [4010.24, 0.0015], [4010.21, 0.0015], [4010.18, 0.0011], [4010.16, 0.0011], [4010.07, 0.0053], [4010.02, 0.0186], [4010.01, 0.001], [4010.0, 1.9328], [4009.82, 0.1], [4009.72, 0.15], [4009.5, 0.0006], [4009.45, 0.6235], [4009.33, 0.025], [4009.31, 0.0499], [4009.26, 0.0499], [4009.17, 0.919], [4009.0, 4.7226], [4008.99, 0.01], [4008.87, 0.1662], [4008.72, 0.15], [4008.62, 0.5], [4008.55, 0.2993], [4008.54, 0.0373], [4008.51, 0.0011], [4008.42, 0.001], [4008.27, 0.0962], [4008.16, 0.075], [4008.15, 0.33], [4008.01, 0.001], [4008.0, 3.2936], [4007.95, 0.2993], [4007.89, 0.013], [4007.88, 1.3], [4007.81, 0.0002], [4007.7, 0.3741], [4007.59, 0.3869], [4007.28, 0.0579], [4007.21, 0.4363], [4007.12, 0.0013], [4007.1, 0.6], [4007.01, 0.2395], [4007.0, 0.0682], [4006.91, 0.0012], [4006.89, 1.496], [4006.82, 0.6], [4006.69, 0.0299], [4006.66, 0.002], [4006.65, 0.0368], [4006.6, 0.0747], [4006.55, 0.0064], [4006.4, 5.0], [4006.38, 0.4735], [4006.32, 0.37], [4006.28, 0.0001], [4006.25, 0.0061], [4006.18, 0.0001], [4006.13, 0.513], [4006.1, 0.0004], [4006.04, 0.512], [4006.0, 1.458], [4005.97, 0.008], [4005.85, 0.0012], [4005.82, 0.2255], [4005.31, 0.0293], [4005.13, 0.0001], [4005.01, 0.0623], [4005.0, 2.6072], [4004.93, 0.0002], [4004.61, 0.08], [4004.52, 0.1302], [4004.43, 0.8329], [4004.37, 0.1], [4004.07, 0.0003], [4004.06, 1.0], [4004.01, 0.0648], [4004.0, 1.6006], [4003.89, 0.34], [4003.79, 0.2493], [4003.57, 0.0004], [4003.22, 0.0011], [4003.14, 0.0737], [4003.11, 0.0125], [4003.09, 0.2493], [4003.0, 1.1], [4002.99, 0.001], [4002.71, 0.75], [4002.7, 0.2], [4002.57, 0.1], [4002.56, 0.4987], [4002.43, 0.748]]}"
